,Biomedical_4,Biomedical_17,Biomedical_22,Biomedical_32,Biomedical_46,Biomedical_57,Biomedical_66,Biomedical_79,Biomedical_89,Biomedical_94,Biomedical_103,Biomedical_114,Biomedical_122,Biomedical_132,Biomedical_147
30,0.5419258649242993,0.41214827597372294,0.0,0.0,0.9401709955433873,0.07597917802918479,0.15407565132724216,0.6383213789768897,0.3317882757951192,0.5579665291276205,0.45703737704739933,0.29457370392285126,1.0,0.3565974796680294,0.06547655892147518
31,0.9711586320485788,0.2754366015835557,0.0,0.0,0.8639861773095638,0.005942701218729099,0.18232638649842148,0.4585967816061605,0.0,0.3275013205279487,0.2459880411917524,0.3102128605158132,1.0,0.7762621988214843,0.06547655892147518
32,0.9207527533687478,0.6683446947836372,0.0,0.0,1.0,0.00949197660280306,0.34834082437522745,0.7810937720457007,0.715213240904759,0.7209634221960243,0.6269017506358974,0.31268061243128725,1.0,0.08605031714650421,0.329360699589849
33,0.9902933005131175,0.3452271432952206,0.0,0.0,0.9340986259587483,0.002393425834655138,0.23133009431828241,0.5605530165325738,0.11834225642770728,0.389076745912925,0.2990992189972038,0.3604822472258607,1.0,0.5132122324294389,0.06547655892147518
34,0.9998588248070153,0.33875216419914633,0.0,0.0,0.9319587522002865,0.0,0.2326135704239897,0.5525470493930961,0.10354164557239502,0.36492338750687603,0.28568799814221557,0.36424476227201785,1.0,0.5303272697879162,0.06547655892147518
35,0.9807250613116624,0.32220235000123804,0.0,0.0,0.9097171518364496,0.003545939598938553,0.2126257659057604,0.545376910833675,0.07635482635195578,0.36457179352301544,0.2823662578545034,0.3416129480476294,1.0,0.5968269952948864,0.06547655892147518
36,0.7988660736101936,0.9223250117614343,0.0,0.0,0.8699477632391327,0.02044502709491476,0.43063082112965567,0.959938810417081,0.9234327521578788,0.978377243393806,0.9157003154702653,0.24624854352157877,1.0,0.03521449669622018,0.7006754588368167
37,0.7379055393163862,0.36321689989543277,0.0,0.0,0.913450107511974,0.03560450264277577,0.16627703413751388,0.5948426158711718,0.15864910370657234,0.47288461265060305,0.3793648767384476,0.3025837497859842,1.0,0.5048557119329169,0.06547655892147518
38,0.9512113012551923,0.8770068244889252,0.0,0.0,0.9950484241187031,0.008336127053384237,0.4487455373388279,0.9187893109653614,0.8883659829165105,0.9193892872648612,0.8551423826085304,0.22337161939584313,1.0,0.04461991255676906,0.6573462933565438
39,0.8902878706980027,0.3013374703107114,0.0,0.0,0.8762274472660084,0.011885402437458198,0.17268162908032297,0.5316183308016446,0.037073552115290065,0.3757697611676201,0.28970844463517215,0.3036797188990142,1.0,0.700978696357783,0.06547655892147518
40,0.3747160659179555,0.13948394445174575,0.0,0.0,0.6389985028010124,0.08878859294915097,0.03095882057889198,0.25994186329540886,0.0,0.3358827086844261,0.22887551078886578,0.12175457057109566,1.0,0.9856498604439907,0.06547655892147518
41,0.7074252721694826,0.2207616457246472,0.0,0.0,0.7816791044534381,0.04565522325575965,0.09548177070527258,0.392199978382321,0.0,0.34987319650877563,0.25335874659304336,0.21972983788920303,1.0,0.9959680077291079,0.06547655892147518
42,0.9807250613116624,0.3740098015127014,0.0,0.0,0.956287101996762,0.003545939598938553,0.2358556999124679,0.5795262427896377,0.19835783052418526,0.4136002895865845,0.3308506289713877,0.36924375529184994,1.0,0.4121793110682037,0.06547655892147518
43,0.9512113012551923,1.0,0.0,1.0,0.898040165877468,0.008336127053384237,0.5012962616914346,1.0,1.0,1.0,1.0,0.2795626739772906,1.0,0.016959868204854078,0.8498458719685059
44,0.9999990950308142,0.21284958125484504,0.0,0.0,0.8224319409361154,7.338727297897288e-05,0.18165071746806064,0.29799062848863545,0.0,0.2308583595707382,0.1607418100632706,0.30409083741719733,1.0,0.976243482294117,0.06547655892147518
45,0.6674636428629606,0.2581687208702128,0.0,0.0,0.8116340977837438,0.05076231029806908,0.10577908474876324,0.47284959788641806,0.0,0.38662050924807007,0.2931530865974705,0.23282422289493007,1.0,0.8907929119692914,0.06547655892147518
46,0.9807250613116624,0.1488340466381345,0.0,0.0,0.7554188431983695,0.003545939598938553,0.13722670810507784,0.17729879675338767,0.0,0.20579020064369585,0.12049456720277146,0.24871681584024039,1.0,0.989241605348789,0.06547655892147518
47,0.9999990950308142,0.421503139874405,0.0,0.0,1.0,0.025842327444004675,0.47378807399903616,0.5398016949250436,0.3546222811875979,0.22460239258885814,0.31220827827655184,0.6045804847763854,1.0,0.10422050474961954,0.12193588997629752
48,0.8902878706980027,0.3509840558758602,0.0,0.0,0.9208635423948317,0.011885402437458198,0.19588795892876462,0.5755632766790625,0.1254320193820257,0.424816301712476,0.3361802159538596,0.33002929349542853,1.0,0.5220484541543714,0.06547655892147518
49,0.7683858064632899,0.1150334938983393,0.0,0.0,0.6685936112167479,0.02555044624465649,0.07119112483649202,0.14736491219674397,0.0,0.2284146993625377,0.140476614052075,0.17667844339080147,1.0,0.9849257377270823,0.06547655892147518
50,0.9711586320485788,0.2833505707390752,0.0,0.0,0.8711009498240743,0.005942701218729099,0.18812809189885618,0.4756615463571323,0.008177966411308548,0.3397360256428483,0.25338319112500524,0.31409714990786264,1.0,0.7454328545783561,0.06547655892147518
51,0.9999990950308142,0.3193253222252062,0.0,0.0,1.0,0.38441087532669843,0.6912069592926621,0.1877635686002388,0.06599679958580419,0.0,0.44272170850982057,0.7986872309190268,1.0,0.2394421223868432,0.16239104619460415
52,0.9999990950308142,0.3099704583245242,0.0,0.0,0.9429043068927517,0.008075935812822425,0.2919583583307926,0.46441375247427535,0.054496811589967026,0.2692012418977545,0.19552570003028405,0.41647763020878054,1.0,0.5782653965089105,0.06547655892147518
53,0.9999990950308142,0.2847895607985204,0.0,0.0,0.916583147020276,0.007523863372912424,0.27322599998032987,0.41012780008762584,0.009943622188285817,0.24479744796354358,0.17682155899076676,0.3963333432209939,1.0,0.6689166594895921,0.06547655892147518
