,with_overlap,500 characters,1000 characters,1500 characters
167,Overlap,0.230769231,0.15,0.096774194
168,Overlap,0.130434783,0,0.016393443
169,Overlap,0.291666667,0.02,0.052631579
170,Overlap,0.4,0.121212121,0.065217391
171,Overlap,0.235294118,0.076923077,0.09375
172,Overlap,0.357142857,0.04,0
173,Overlap,0.230769231,0.125,0.111111111
174,Overlap,0.545454545,0.157894737,0.130434783
175,Overlap,0.272727273,0.105263158,0.055555556
176,Overlap,0.096774194,0.105263158,0.25
177,Overlap,0.230769231,0,0.1
178,Overlap,0.25,0.222222222,0.117647059
179,Overlap,0.444444444,0.136363636,0.025641026
180,Overlap,0.6,0.25,0.102040816
181,Overlap,0.176470588,0.12,0.088235294
182,Overlap,0.111111111,0.052631579,0.181818182
183,Overlap,0.333333333,0.176470588,0.142857143
184,Overlap,0.266666667,0.166666667,0.133333333
185,Overlap,0.333333333,1,0.051724138
186,Overlap,0.3,0.090909091,0.346153846
187,Overlap,0.272727273,0.074074074,0.06
188,Overlap,0.411764706,0.409090909,0.28
189,Overlap,0.1875,0.2,0.153846154
190,Overlap,0.1875,0.266666667,0.078947368
191,Overlap,0.25,0.25,0.714285714
192,Overlap,0.363636364,0.0625,0.065217391
193,Overlap,0.5,0.1875,0.044444444
194,Overlap,0.266666667,0.222222222,0.111111111
195,Overlap,0.583333333,0.625,0.733333333
196,Overlap,0.153846154,0.210526316,0.125
197,Overlap,0.230769231,0.15,0.121212121
198,Overlap,0.05,0.1,0.093023256
199,Overlap,0.2,0.076923077,0.014492754
200,Overlap,0.166666667,0.051724138,0.018518519
201,Overlap,0.4,0.16,0.013513514
202,Overlap,0.130434783,0.096774194,0.011627907
203,Overlap,0.375,0.027027027,0.125
204,Overlap,0.1,0.128205128,0.052631579
205,Overlap,0.25,0.06,0.011235955
206,Overlap,0.085714286,0.038461538,0
207,Overlap,0.571428571,0.12,0.12
208,Overlap,0,0.03030303,0.085714286
209,Overlap,0.136363636,0.085714286,0
